exercise_id,canonical_name,exercise_family,variant_of,exercise_class,training_category_id,body_region,primary_muscle_group,movement_pattern_id,movement_plane,mechanic,force,laterality,position,tracking_mode_id,difficulty,skill_demand_1_5,stability_demand_1_5,fatigue_cost_1_5,loading_potential_1_5,hypertrophy_suitability_1_5,strength_suitability_1_5,power_suitability_1_5,endurance_suitability_1_5,cardio_suitability_1_5,beginner_allowed,ai_selection_allowed,ai_substitution_allowed,advanced_only,safety_flag,medical_review_required,verification_status,confidence_score,source_ids,notes
EZ_BAR_CURL,EZ-Bar Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_CURL,Dumbbell Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
ALTERNATING_DUMBBELL_CURL,Alternating Dumbbell Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Alternating,Standing,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
INCLINE_DUMBBELL_CURL,Incline Dumbbell Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HAMMER_CURL,Hammer Curl,Hammer Curl,,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CROSS_BODY_HAMMER_CURL,Cross-Body Hammer Curl,Hammer Curl,HAMMER_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Alternating,Standing,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_CURL,Cable Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_ARM_CABLE_CURL,Single-Arm Cable Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Unilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
PREACHER_CURL,Preacher Curl,Preacher Curl,,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Seated,WEIGHT_REPS,Beginner,1,1,2,2,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_PREACHER_CURL,Dumbbell Preacher Curl,Preacher Curl,PREACHER_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Unilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SPIDER_CURL,Spider Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Prone,WEIGHT_REPS,Intermediate,3,3,2,4,5,2,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CONCENTRATION_CURL,Concentration Curl,Biceps Curl,BICEPS_CURL,Resistance,RESISTANCE,Upper Body,Biceps,ELBOW_FLEXION,Sagittal,Isolation,Pull,Unilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
REVERSE_CURL,Reverse Curl,Reverse Curl,,Resistance,RESISTANCE,Upper Body,Forearms,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,WEIGHT_REPS,Intermediate,3,1,2,2,5,2,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
WRIST_CURL,Wrist Curl,Wrist Curl,,Resistance,RESISTANCE,Upper Body,Forearms,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
REVERSE_WRIST_CURL,Reverse Wrist Curl,Wrist Curl,WRIST_CURL,Resistance,RESISTANCE,Upper Body,Forearms,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
WRIST_ROLLER,Wrist Roller,Grip / Forearm,GRIP_FOREARM,Resistance,RESISTANCE,Upper Body,Forearms,ELBOW_FLEXION,Sagittal,Isolation,Pull,Bilateral,Standing,REPS_ONLY,Intermediate,3,1,2,2,5,2,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
FARMER_HOLD,Farmer Hold,Grip Hold,GRIP_HOLD,Resistance,RESISTANCE,Upper Body,Forearms,CARRY,Multi-planar,Isometric,Static,Bilateral,Standing,LOAD_DISTANCE,Beginner,1,3,2,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DEAD_HANG,Dead Hang,Hang,HANG,Resistance,RESISTANCE,Upper Body,Forearms,CARRY,Multi-planar,Isometric,Static,Bilateral,Hanging,LOAD_DISTANCE,Beginner,1,1,2,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BARBELL_SKULL_CRUSHER,Barbell Skull Crusher,Triceps Extension,TRICEPS_EXTENSION,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Supine,WEIGHT_REPS,Intermediate,3,1,2,2,5,2,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_SKULL_CRUSHER,Dumbbell Skull Crusher,Triceps Extension,TRICEPS_EXTENSION,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Supine,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CABLE_TRICEPS_PUSHDOWN,Cable Triceps Pushdown,Triceps Pushdown,TRICEPS_PUSHDOWN,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
ROPE_TRICEPS_PUSHDOWN,Rope Triceps Pushdown,Triceps Pushdown,TRICEPS_PUSHDOWN,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_ARM_CABLE_PUSHDOWN,Single-Arm Cable Pushdown,Triceps Pushdown,TRICEPS_PUSHDOWN,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Unilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
OVERHEAD_CABLE_TRICEPS_EXTENSION,Overhead Cable Triceps Extension,Overhead Triceps Extension,OVERHEAD_TRICEPS_EXTENSION,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Standing,WEIGHT_REPS,Beginner,1,1,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_OVERHEAD_TRICEPS_EXTENSION,Dumbbell Overhead Triceps Extension,Overhead Triceps Extension,OVERHEAD_TRICEPS_EXTENSION,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Bilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_ARM_DUMBBELL_OVERHEAD_TRICEPS_EXTENSION,Single-Arm Dumbbell Overhead Triceps Extension,Overhead Triceps Extension,OVERHEAD_TRICEPS_EXTENSION,Resistance,RESISTANCE,Upper Body,Triceps,ELBOW_EXTENSION,Sagittal,Isolation,Mixed,Unilateral,Seated,WEIGHT_REPS,Beginner,1,3,2,4,5,2,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BENCH_DIP,Bench Dip,Dip,DIP,Resistance,RESISTANCE,Upper Body,Triceps,HORIZONTAL_PUSH,Transverse,Compound,Push,Bilateral,Supported,REPS_ONLY,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
PARALLEL_BAR_DIP,Parallel-Bar Dip,Dip,DIP,Resistance,RESISTANCE,Upper Body,Triceps,VERTICAL_PUSH,Sagittal,Compound,Push,Bilateral,Supported,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
WEIGHTED_DIP,Weighted Dip,Dip,DIP,Resistance,RESISTANCE,Upper Body,Triceps,VERTICAL_PUSH,Sagittal,Compound,Push,Bilateral,Supported,WEIGHTED_BODYWEIGHT_REPS,Advanced,5,3,4,2,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BACK_SQUAT,Back Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Intermediate,3,3,5,5,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HIGH_BAR_BACK_SQUAT,High-Bar Back Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Intermediate,3,3,5,5,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LOW_BAR_BACK_SQUAT,Low-Bar Back Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Glutes,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Advanced,5,3,5,5,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
FRONT_SQUAT,Front Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Advanced,5,3,5,5,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
GOBLET_SQUAT,Goblet Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,5,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
DUMBBELL_SQUAT,Dumbbell Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,5,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
KETTLEBELL_GOBLET_SQUAT,Kettlebell Goblet Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,3,5,4,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BOX_SQUAT,Box Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Glutes,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Intermediate,3,3,5,5,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SAFETY_BAR_SQUAT,Safety-Bar Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,REPS_ONLY,Intermediate,3,3,5,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
ZERCHER_SQUAT,Zercher Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Advanced,5,3,5,5,4,4,1,3,1,0,1,1,1,TECHNIQUE_SENSITIVE,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.72,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
HACK_SQUAT_MACHINE,Hack Squat Machine,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,2,5,5,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SMITH_MACHINE_SQUAT,Smith Machine Squat,Squat,SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Standing,WEIGHT_REPS,Beginner,1,2,5,5,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LEG_PRESS,Leg Press,Leg Press,,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Bilateral,Seated,WEIGHT_REPS,Beginner,1,2,5,5,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SINGLE_LEG_PRESS,Single-Leg Press,Leg Press,LEG_PRESS,Resistance,RESISTANCE,Lower Body,Quadriceps,SQUAT,Sagittal,Compound,Push,Unilateral,Seated,WEIGHT_REPS,Beginner,1,2,5,5,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
BULGARIAN_SPLIT_SQUAT,Bulgarian Split Squat,Split Squat,SPLIT_SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Unilateral,Standing,WEIGHT_REPS,Intermediate,3,3,4,4,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
REAR_FOOT_ELEVATED_SPLIT_SQUAT,Rear-Foot-Elevated Split Squat,Split Squat,SPLIT_SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Unilateral,Standing,REPS_ONLY,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
SPLIT_SQUAT,Split Squat,Split Squat,,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Unilateral,Standing,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
FRONT_FOOT_ELEVATED_SPLIT_SQUAT,Front-Foot-Elevated Split Squat,Split Squat,SPLIT_SQUAT,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Unilateral,Standing,WEIGHT_REPS,Intermediate,3,3,4,4,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
FORWARD_LUNGE,Forward Lunge,Lunge,LUNGE,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Alternating,Standing,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
REVERSE_LUNGE,Reverse Lunge,Lunge,LUNGE,Resistance,RESISTANCE,Lower Body,Glutes,LUNGE,Sagittal,Compound,Push,Alternating,Standing,BODYWEIGHT_REPS,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
WALKING_LUNGE,Walking Lunge,Lunge,LUNGE,Resistance,RESISTANCE,Lower Body,Quadriceps,LUNGE,Sagittal,Compound,Push,Alternating,Standing,WEIGHT_REPS,Intermediate,3,3,4,4,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
LATERAL_LUNGE,Lateral Lunge,Lunge,LUNGE,Resistance,RESISTANCE,Lower Body,Adductors,LUNGE,Sagittal,Compound,Push,Alternating,Standing,BODYWEIGHT_REPS,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
CURTSY_LUNGE,Curtsy Lunge,Lunge,LUNGE,Resistance,RESISTANCE,Lower Body,Glutes,LUNGE,Sagittal,Compound,Push,Alternating,Standing,BODYWEIGHT_REPS,Intermediate,3,3,4,2,4,4,1,3,1,0,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
STEP_UP,Step-Up,Step-Up,,Resistance,RESISTANCE,Lower Body,Quadriceps,STEP,Sagittal,Compound,Push,Unilateral,Standing,REPS_ONLY,Beginner,1,3,4,2,4,4,1,3,1,1,1,1,0,STANDARD,0,CURATED_SEED_NEEDS_DOMAIN_REVIEW,0.8,SRC_CURATED_V1;SRC_ACE_LIBRARY;SRC_FREE_EX_DB,"Scores are heuristic ranking metadata for software/AI, not medical or clinical guidance."
